"V1" "V2" "V3"
12.785489682549 97.992935337553 0.274655560303355
12.2784197632397 117.313648985228 1.08802283363013
6.76835552795867 85.6451630300916 0.422300847745124
9.36134573125247 81.6264308212822 0.264676903497105
11.6936219674072 82.5079168858847 1.15227783048135
13.0997011645534 175.588225489367 1.32441400866617
11.0335353931427 138.622671823387 1.61653717260257
11.6212500052831 135.069913448355 2.01383796079809
11.2731279414773 59.5015011277744 1.06588417639486
10.0062827924598 108.569277160259 1.00838978754207
8.9917811064693 131.371403857431 1.04496313190782
9.89026909399096 60.2691912797235 0.871518209388528
6.10878331019499 96.4211185706037 0.860079931488312
11.9090816080524 101.131559761548 0.485513156448584
10.7485723772693 73.8455757250158 1.36378369665445
9.1899952606185 99.5736450371104 0.642090195712839
8.52181280587229 78.3046384360213 1.22957908469579
13.1963219716068 128.55399772775 0.716220510545118
10.190288780942 91.101135540943 1.02004254425093
6.75492053892278 117.281262339025 0.679893041850171
10.0540363634712 81.6397983254485 1.31649405501577
6.92186604276248 108.228834323274 1.50458330427652
12.1008934600577 118.142000635651 0.402389729145218
14.996152710077 116.668522340726 0.865946837111195
8.40615170968969 58.0019551026427 1.48805817908792
11.2543849555803 74.8642833727562 1.52615200709201
8.92866867979292 121.848708587169 1.38102818249414
9.20987063850133 120.865218664101 0.776452498636129
13.1372463506892 105.937892279209 0.520458006461648
9.13258343662884 124.95801424062 0.945607344362169
7.44938944095411 109.754419615658 0.682920427704509
10.8070760696816 79.8297234269177 1.30374890979691
6.37073562313364 85.8536367295939 0.767405679657873
6.92667805214342 133.238205839123 0.308628376379482
10.5912245855708 116.485828204701 1.40010180926196
6.64445898452498 108.754008391886 0.979416691395281
10.9571204179007 99.2436257863146 0.930968706894087
12.0201394371182 89.3279637686066 1.44838922865066
10.3884820922492 97.4547358734255 1.01475330198504
9.79085698445529 77.5290061293921 0.555831472006914
10.1922403865685 104.002741898261 1.64595801621428
12.5423657283714 47.2629201994568 0.801527308274504
9.98666838875727 79.0841972660044 1.13919918067092
6.65664285396245 99.3935637177551 2.03329657537441
10.9893982626365 73.2200472429157 1.44184625561693
11.8971576974998 102.204841758917 0.459854267750838
11.652197140703 66.0115805723222 0.746115084952227
9.33425805984285 118.704870154995 0.44746133519806
7.71993374380318 126.722809516224 0.744269167522688
7.95874752197662 146.913575681737 2.59434803880624
8.27773257868761 95.153182140108 0.760906812405514
10.7350523103319 108.905275272038 -0.150004837284266
9.11774205170111 107.138116843825 -0.118816250507635
5.64310308806489 80.4932372675019 1.87635890243004
8.57251482485091 103.856431496852 1.27736540382491
10.455672499035 85.1458753781016 0.944058148391699
7.85069837282941 107.754294325257 0.51269325651536
9.68212556991565 104.263175288417 1.26080471981676
10.0182848445647 122.963289579915 1.06546488269331
11.2173584381488 96.1075137470944 0.454868621463796
10.8359193870371 107.577472400686 1.88190485663144
14.2935434666942 101.782008807066 1.43893525418397
9.60262661980936 82.1820449968945 1.32123148277833
10.461403864664 69.5977236583385 -0.173507850234489
8.43090821136481 85.2447610497668 0.64969834810629
7.32960345306349 88.8807116357677 1.34195608700243
7.39619147076037 111.123254151894 0.982641339882919
8.41169936269648 78.937776082969 1.10147992643128
12.0719491590851 117.15347080504 0.200775550396072
10.1789323407315 66.3110793850503 1.24312484578366
6.93054931925814 69.2187885741563 0.398771262279004
11.0230157623904 101.021209056122 0.643049972561823
9.61042576149796 47.2556404532321 1.1242752386932
10.161390613148 58.9619353358748 1.47112263557526
10.0451226267758 67.2417730703005 1.13603913744966
11.7593842372272 102.083718515647 1.08618727614585
11.9698115480296 55.2152549371463 0.21471417157665
10.5796943180787 135.003943034078 1.21642784390858
11.9241552463458 100.378891303886 0.711748030606856
11.3867616049063 90.33645038014 1.54304717738617
8.11864145113718 66.6604581418909 0.767741980951069
9.72914990292103 90.5169871870229 1.21203001375869
11.7285582838163 76.2366804724478 1.74840309971371
12.6917486227978 110.112277726411 0.38933586158715
11.4974186774782 91.3675935328191 1.18206522562707
12.1061190620193 133.716436791719 1.62938989027761
10.8616660561838 146.82922186305 1.06282071226003
10.2511297701747 58.5268174475579 0.956266610495228
9.87491184225902 127.688241836187 1.13648637758189
10.7405687318969 113.158257474074 1.24233645552289
9.40472391605339 112.895357988811 0.837944029968042
10.2179177532234 99.2705741009009 1.70978870340612
12.8629034270739 112.605560369882 0.0325460867212762
10.0084036654558 61.4302248936787 1.56919281166739
13.4469102604965 129.46188130811 0.0930970555475602
11.273194422611 60.8120829549188 0.854799625187085
8.93679737009166 91.873002618309 0.523215271044535
8.7436086928742 104.94623784522 1.95952471747862
7.83575579773676 78.8963690826427 1.95968975052279
9.67358229999666 98.4305308519474 0.678507151462094
